id_poliza,target_siniestro,edad_conductor_scaled,exposicion_anios_scaled,antiguedad_cliente_anios_scaled,antiguedad_vehiculo_anios_scaled,ncd_score_scaled,score_riesgo_total_scaled,prima_anual_log_scaled,suma_asegurada_log_scaled,monto_siniestros_previos_3anios_log_scaled,severidad_previa_log_scaled,carga_siniestral_previa_log_scaled,ratio_sa_prima_log_scaled,tasa_prima_scaled,es_renovacion,tiene_siniestro_previo,es_conductor_joven,es_adulto_mayor,es_uso_comercial,vehiculo_antiguo,poliza_anual,inicio_en_temporada_alta,inicio_en_verano,sexo_M,cobertura_Total_Plus,uso_Transporte,score_riesgo_edad,score_riesgo_vehiculo
POL-2024776,0,1.6556434016892172,-0.19356850828569888,-0.4441823051292924,0.2583160336779207,0.45349022350840107,0.10678170653339773,0.37710224862704445,-0.5551694825167077,1.3048617168090848,-0.24911339237709276,-0.20599131775364496,-0.6845062022632861,0.3134008635425939,1,0,0,0,0,1,1,0,0,0,1,0,2.0,3.0
POL-2024777,0,0.141823361353085,1.88557766019657,-0.4030206773120741,1.6406091904828481,-1.2781108352454835,0.8226367223997497,-0.27743206407501686,2.0878211318298154,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.7468878390044622,-0.9635988465108692,1,1,0,0,1,1,1,0,1,1,0,0,1.0,4.0
POL-2024778,1,0.39494321707271884,-0.19356850828569888,0.6087895692646658,0.9494626120803845,1.0591666470525811,0.22609087584445606,-1.0513374824716395,0.5644733464459256,1.6257776666064065,-0.24911339237709276,0.5959760547488167,1.157066999505073,-0.8184509961536243,1,0,0,0,1,1,1,0,1,1,1,1,1.0,4.0
POL-2024779,0,1.0306006611944443,-0.19356850828569888,1.0472087678759687,-0.4328305447245431,-1.2781108352454835,0.22609087584445606,0.5884762092848372,0.39986356476161355,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.14185276402261104,-0.18588384409443687,1,1,0,0,0,0,1,0,0,0,0,0,2.0,2.0
POL-2024780,0,0.12324763000591846,-0.19356850828569888,-1.088409642826687,1.6406091904828481,-0.4078309239722821,-0.13183663208871996,-1.3848500673316626,0.2758996919012107,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.1817895800511222,-0.8257792764208908,1,0,0,0,0,1,1,0,0,0,0,0,1.0,4.0
POL-2024781,0,1.4749893111151235,1.0311340293134454,-0.44705404660491227,-0.26004390012392714,0.44965075331160753,0.10678170653339773,-0.740679868705148,-1.8929401917551016,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.8694525350510782,0.5362659007872606,1,0,0,0,0,0,1,0,0,1,0,0,2.0,3.0
POL-2024782,0,-0.8408532398036223,-0.19356850828569888,1.1056008445469063,0.7766759674797685,-1.2781108352454835,1.1805642303329258,0.0858185297440557,-0.09739170828309535,2.0548608148023004,4.661718129114588,2.1460933130957938,-0.1513683885898034,-0.17874874954667413,1,1,0,0,0,1,1,0,0,1,1,0,2.0,4.0
POL-2024783,1,0.7489027572484003,1.88557766019657,-0.26900607511647934,-1.6423370569288547,0.6876979055128067,-2.7566383569320125,0.02186654506274082,0.6460754351549735,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.44266463009080304,-0.5421823394615113,1,0,0,0,1,0,1,0,0,0,0,1,2.0,
POL-2024784,0,-0.3654369946656973,-1.2473823197082188,-0.7284847112156612,1.2950359012816164,0.07338267402584114,-0.13183663208871996,-0.45891159173901014,0.05885395712332138,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.3504308709872979,-0.4953640673504016,1,0,0,0,0,1,0,0,0,1,0,0,1.0,4.0
POL-2024785,0,0.8358616754230486,-0.19356850828569888,1.6694194209269442,1.4678225458822323,-1.2781108352454835,1.1805642303329258,0.3676149240024976,0.5283592697603994,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.10866452027573262,-0.3570208376209043,1,1,0,0,0,1,1,0,0,1,0,0,2.0,4.0
POL-2024786,0,1.557049135308102,-1.2473823197082188,1.742170204975981,0.2583160336779207,1.0591666470525811,0.10678170653339773,0.8258336153773282,-0.9069966459628289,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.2334772553332163,1.0823699930806039,1,0,0,0,0,1,0,0,0,1,0,0,2.0,3.0
POL-2024787,0,-0.6769377203335692,-0.19356850828569888,1.4712692591091716,-0.6056171893251591,-1.2781108352454835,0.22609087584445606,0.2113600744984399,0.7765941750739351,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.40395571167878935,-0.5229048155618127,1,1,0,0,0,0,1,0,1,1,1,0,2.0,2.0
POL-2024788,0,0.7940152476629478,-0.19356850828569888,-1.1448872251805446,-0.08725725552331119,-0.4833405045092215,0.10678170653339773,1.1780032455178904,0.058904102440789065,1.686156402582841,-0.24911339237709276,0.058007715547423615,-0.7963507058857359,0.4443422229584169,1,0,0,0,0,0,1,0,0,1,0,0,2.0,3.0
POL-2024789,0,-1.2372715944871133,-1.2473823197082188,0.08134638490914686,-0.26004390012392714,-1.2781108352454835,0.9419458917108091,1.064563238839793,0.5434020294819483,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.3710542733625428,0.0006605166491274739,1,1,1,0,0,0,0,0,0,1,0,0,2.0,3.0
POL-2024790,0,-0.02678712318273551,-1.2473823197082188,0.5006206403496501,0.9494626120803845,1.0591666470525811,0.22609087584445606,-2.4591995831685907,-1.306302387013589,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.7698632544718806,-0.6857832224772393,1,0,0,0,1,1,0,1,0,1,1,0,1.0,4.0
POL-2024791,0,-0.2347944884878218,-0.19356850828569888,-1.5344868187063092,0.08552938907730476,-1.0042286278742114,-0.6090733093329548,-0.10267581521094639,-0.6904025385558694,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.450071648610933,0.07267997825295346,0,0,0,0,0,1,1,0,1,1,0,0,1.0,3.0
POL-2024792,0,-0.8022728746979685,-0.19356850828569888,1.5411483016825889,-1.1239771231270068,1.0591666470525811,-0.8476916479550725,2.2544436641687997,-0.08493406780851903,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.6073006053436125,1.8424831715036039,1,0,0,0,0,0,1,1,1,0,0,0,2.0,1.0
POL-2024793,1,1.630331416117254,1.88557766019657,-1.0252313303630496,0.43110267827853666,-0.3233625796428244,0.10678170653339773,-0.06549609854780016,0.4725468453440566,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.37620104379741703,-0.5087542290665062,1,0,0,0,0,1,1,0,0,0,1,0,2.0,3.0
POL-2024794,0,0.5325261063912937,-0.19356850828569888,-1.2990040177054787,-0.9511904785263909,-0.6893920717371415,-1.0863099865771901,0.7773113676408996,-2.5896391435701642,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-2.2914346511558454,4.108354928955946,1,0,0,0,0,0,1,0,0,0,0,0,1.0,2.0
POL-2024795,0,0.9971235189863633,-1.2473823197082188,-1.3009185120225586,0.6038893228791525,-0.6919517185350037,0.584018383777632,-0.30072405213866243,1.056394033638904,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.9827106819841535,-0.7630759040431653,1,0,0,0,0,1,0,0,0,0,0,0,2.0,4.0
POL-2024796,0,1.197782243318944,-0.19356850828569888,1.458825046048152,0.9494626120803845,1.0591666470525811,0.584018383777632,0.7408651325925574,0.855980469174559,2.077384214400526,-0.24911339237709276,1.6714524372593569,0.08512207786018497,-0.3422255759955647,1,0,0,0,0,1,1,0,0,0,1,0,2.0,4.0
POL-2024797,1,0.3841243845298632,-0.19356850828569888,-0.45088303523907225,0.6038893228791525,-1.2781108352454835,0.8226367223997497,-0.07077909757041419,-0.40922655701454014,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.2686919654433262,-0.08655836615480123,1,1,0,0,1,1,1,0,0,1,0,0,1.0,4.0
POL-2024798,1,0.02281620338167658,-0.19356850828569888,-0.018207319579009215,0.7766759674797685,-1.2781108352454835,0.46470921446657376,0.8828503503690556,0.29442225473935196,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.4245053220933504,0.04891096725849485,1,1,0,0,0,1,1,0,1,1,1,0,1.0,4.0
POL-2024799,0,-1.7014607492503773,1.5836742439511993,-1.5766056936820678,-1.4695504123282388,-1.060540857427183,0.1067817065333972,-0.5745628508784626,-0.780243726653605,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.18543897358187206,-0.1527901710918398,0,0,1,0,0,0,1,0,0,0,0,0,3.0,1.0
POL-2024800,0,-1.5710223719884044,-0.19356850828569888,-0.7217839811058815,0.9494626120803845,-1.2781108352454835,2.1350375848213954,-0.1663333194841555,0.679146724065177,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.6025497015027143,-0.616464351254308,1,1,1,0,0,1,1,0,1,1,1,0,3.0,4.0
POL-2024801,0,0.2969613374393118,1.88557766019657,0.3532045779344959,-0.26004390012392714,1.0591666470525811,-0.6090733093329548,0.643489793419121,1.316921096759334,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.49630075329247725,-0.5680382352512295,1,0,0,0,0,0,1,1,0,1,1,0,1.0,3.0
POL-2024802,1,-0.26786337286409656,-0.19356850828569888,-0.2134857399211616,0.2583160336779207,0.761927662650815,-0.6090733093329548,0.17237466953842573,0.16690043951270944,1.9550274304151765,-0.24911339237709276,1.3655105885213226,-0.018884526424078153,-0.27377058103087454,1,0,0,0,0,1,1,0,1,0,0,0,1.0,3.0
POL-2024803,0,-1.4961070598520292,-0.19356850828569888,1.2357864581083413,1.4678225458822323,1.0591666470525811,1.5384917382661023,0.32372021025904846,1.8907937684154708,1.6214880407862737,-0.24911339237709276,0.13508697852091692,1.158307430779439,-0.8188216547588875,1,0,1,0,0,1,1,1,1,1,0,0,3.0,4.0
POL-2024804,0,-0.49424234060044625,-0.19356850828569888,0.8193839441434576,1.2950359012816164,1.0591666470525811,-0.13183663208871996,0.6163527439800351,-0.2116946322734357,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.6038092957307774,0.22566652855175207,1,0,0,0,0,1,1,0,0,0,0,0,1.0,4.0
POL-2024805,1,0.5692693112538211,-0.19356850828569888,-1.7364659691582414,0.9494626120803845,-1.2781108352454835,0.8226367223997497,0.7234717185154174,-0.8904224068344057,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.1541763510353082,0.9494217866681162,0,1,0,0,1,1,1,0,0,1,0,0,1.0,4.0
POL-2024806,1,0.43331945326246957,-0.19356850828569888,-1.1458444723390848,0.6038893228791525,-0.4846203279081528,-0.13183663208871996,-0.6411641179099742,0.9973268686412188,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.1855471947477263,-0.8268822718539254,1,0,0,0,0,1,1,0,0,1,0,0,1.0,4.0
POL-2024807,0,-1.1319410738812012,-0.19356850828569888,1.649317230597605,-1.2967637677276227,1.0591666470525811,-0.8476916479550725,-0.44639068037676705,0.03324054927349718,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.3224659409617888,-0.4805539546710344,1,0,0,0,0,0,1,1,1,1,0,0,2.0,1.0
POL-2024808,0,0.31839487360912,-0.19356850828569888,1.4473380801456726,1.6406091904828481,1.0591666470525811,-0.13183663208871996,-0.3065707919072954,1.5397655030457427,1.2878567225938138,-0.24911339237709276,-0.16034615160124072,1.3520559476362437,-0.8730164931562894,1,0,0,0,0,1,1,1,0,1,0,0,1.0,4.0
POL-2024809,0,1.2743305867825427,-0.19356850828569888,-0.33314163473865693,-1.1239771231270068,-1.2781108352454835,-0.2511458013997788,0.4171730248095202,0.15660919099597723,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.19895960233754997,-0.14230768070166303,1,1,0,0,0,0,1,1,0,0,0,0,2.0,1.0
POL-2024810,0,0.2945117904484769,-0.19356850828569888,-0.3838757341412748,-0.9511904785263909,-1.2781108352454835,-0.4897641400218965,1.0619366821021539,-2.1462922371654494,1.3284385457822336,2.954563150291466,-0.23823422287082552,-2.1891193729179275,3.667330130981242,1,1,0,0,0,0,1,0,0,1,0,0,1.0,2.0
POL-2024811,0,0.4412804809826841,-0.19356850828569888,-0.931421108826133,-1.1239771231270068,-0.19793988654756867,-1.563546663821425,0.7164424978538638,-1.2905467075255477,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.422801255448876,1.4373070299503878,1,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0
POL-2024812,1,0.22082125180751921,-0.19356850828569888,-0.5456505039345284,-0.4328305447245431,0.3178289432216962,-0.728382478644014,0.8400121229462654,-1.6184250452374305,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.7197534705037711,2.123361214665761,1,0,0,0,1,0,1,1,1,0,0,1,1.0,2.0
POL-2024813,0,1.2151332011706932,-1.2473823197082188,-1.4358903613766931,0.7766759674797685,-0.8724068177843,0.584018383777632,-0.6267491350033128,-1.4029555524827269,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.5993135346534072,0.2209355905529463,0,0,0,0,0,1,0,1,0,0,0,0,2.0,4.0
POL-2024814,1,-0.7457291649928567,-0.19356850828569888,0.4872191801300908,-0.08725725552331119,-1.2781108352454835,0.7033275530886914,1.3759990219206268,-0.40309419701497307,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.2513668143163499,1.1135737644086379,1,1,0,0,0,0,1,0,0,0,0,0,2.0,3.0
POL-2024815,0,-1.1629686690984464,-0.19356850828569888,0.7868375407530988,1.2950359012816164,1.0591666470525811,0.584018383777632,-0.5232246054602129,0.4013035781043733,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.6518741874847175,-0.6377482453506695,1,0,0,0,0,1,1,1,0,1,0,0,2.0,4.0
POL-2024816,1,-1.0135463026575016,-0.19356850828569888,1.6263432987926454,0.6038893228791525,1.0591666470525811,0.9419458917108081,-0.4487638925646752,0.3178597207311936,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.5359434001277458,-0.5865304995049856,1,0,0,0,1,1,1,1,0,0,0,0,2.0,4.0
POL-2024817,0,0.6405103029039438,-1.2473823197082188,-0.34271410632405647,1.4678225458822323,0.5891515037951061,0.584018383777632,0.5416195330934744,-1.5769765598327232,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.502124960716178,1.6036680738569737,1,0,0,0,0,1,0,0,0,1,0,0,2.0,4.0
POL-2024818,0,-0.04760827260483482,-0.19356850828569888,0.8777760208143952,-1.4695504123282388,1.0591666470525811,-1.563546663821425,-1.8703992622712042,-0.22952452539752316,1.6995486599013105,-0.24911339237709276,1.4334493951503338,1.153356865609054,-0.8173404699684174,1,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0
POL-2024819,0,-1.6600225793220822,1.88557766019657,0.1646268877021235,-0.6056171893251591,1.0591666470525811,0.584018383777632,-0.17649206728701847,-1.4938103342287843,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.9708707666642368,0.6728350811629628,1,0,1,0,0,0,1,0,0,1,0,0,3.0,2.0
POL-2024820,0,-1.5250933659102452,1.88557766019657,-1.5804346823162276,-0.26004390012392714,-1.0656601510229078,1.4191825689550435,0.6189790804218119,0.5734333213735768,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.03627695495491375,-0.2618120593685557,0,0,1,0,1,0,1,0,0,1,0,0,3.0,3.0
POL-2024821,0,0.41760152673794415,1.828614751471028,-0.5896838732273667,1.1222492566810005,-1.2781108352454835,0.46470921446657376,0.4391279366396273,-2.035672114627085,1.4595988425629143,3.19996730338732,-0.09882250911293677,-1.7400298243608483,2.1770636023810113,1,1,0,0,0,1,1,1,0,1,0,0,1.0,4.0
POL-2024822,0,-0.08169780156062413,1.88557766019657,1.116130563290846,-0.6056171893251591,1.0591666470525811,-1.0863099865771901,0.37193671747254176,1.9065163542906693,1.707807149769848,-0.24911339237709276,0.3001906725444077,1.135105843869637,-0.8118361639140302,1,0,0,0,0,0,1,0,1,0,1,0,1.0,2.0
POL-2024823,0,0.8391277380774954,1.88557766019657,-0.9534377934725523,0.08552938907730476,-0.22737582472298587,0.10678170653339773,-1.636611543387701,0.23062494984631352,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.3310002731106465,-0.8674685260855658,1,0,0,0,0,1,1,0,0,1,0,0,2.0,3.0
POL-2024824,0,-1.4540565031760253,-0.19356850828569888,0.6882410834234826,0.9494626120803845,1.0591666470525811,1.5384917382661023,0.3636823515748613,-0.7830317937180198,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.8369881455688427,0.4947958556000256,1,0,1,0,0,1,1,1,1,0,0,0,3.0,4.0
POL-2024825,0,-0.43137063450234364,-0.19356850828569888,-1.3478236227910168,-0.08725725552331119,-0.7546630650826315,-0.2511458013997788,0.32451778270788495,1.5137813103861946,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.8736761396709792,-0.7249056767575277,1,0,0,0,1,0,1,0,0,0,0,0,1.0,3.0
POL-2024826,0,1.141646791445638,1.88557766019657,0.4719032255934513,1.6406091904828481,1.0591666470525811,0.584018383777632,-1.148665262474023,0.7254160988320458,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.3497088363973395,-0.8724019930889154,1,0,0,0,0,1,1,0,0,0,0,0,2.0,4.0
POL-2024827,1,0.6694966089621603,-1.2473823197082188,0.3101284558001978,-0.26004390012392714,-1.2781108352454835,0.7033275530886914,1.4789565098636255,-1.8154986055793072,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-2.2322539357266216,3.8476706881216662,1,1,0,0,0,0,0,1,0,1,0,0,2.0,3.0
POL-2024828,0,1.548271591924276,-0.19356850828569888,-0.7954920123134586,0.7766759674797685,-1.2781108352454835,1.1805642303329258,-1.3297246621115997,-1.263402016742381,1.782655574064735,3.8046350565222014,1.5112758072703731,-0.006571581497406272,-0.28214590356409264,1,1,0,0,0,1,1,0,0,0,1,0,2.0,4.0
POL-2024829,0,-1.7063598432320475,-1.2473823197082188,1.1065580917054458,-1.6423370569288547,-1.2781108352454835,-2.7566383569320125,-0.28388235204310697,-0.5565639206201157,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.22651568786445966,-0.12061856870054935,1,1,1,0,1,0,0,0,0,1,0,0,3.0,
POL-2024830,1,-1.6600225793220822,-0.19356850828569888,0.9466978162292726,0.9494626120803845,1.0591666470525811,1.5384917382661023,-0.38474687431184046,1.5245674164327545,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.3976008546487626,-0.8847479451469267,1,0,1,0,0,1,1,1,0,0,0,0,3.0,4.0
POL-2024831,0,0.6792947969255009,1.88557766019657,-1.0204450945703496,1.6406091904828481,-0.31696346264816827,0.584018383777632,0.21627674621068874,0.00859848643359518,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.16574556441743066,-0.16787364782824907,1,0,0,0,0,1,1,1,1,1,1,0,2.0,4.0
POL-2024832,0,-1.7361626649538753,-0.19356850828569888,-0.8644138077283358,-0.4328305447245431,-0.10835224862238625,0.9419458917108081,0.27047672838393744,0.8225101041775748,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.3957517810547268,-0.5187509748445992,1,0,1,0,1,0,1,0,0,0,0,0,3.0,2.0
POL-2024833,0,-0.26398492346194086,-0.19356850828569888,0.9696717480342317,-1.6423370569288547,1.0591666470525811,-2.7566383569320125,-2.052379779152912,1.3246605867313106,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,2.4698548964305678,-1.0781343786321196,1,0,0,0,0,0,1,0,1,0,0,0,1.0,
POL-2024834,0,1.13062382998688,1.88557766019657,-0.15030742745752423,0.43110267827853666,0.8463960069802726,0.10678170653339773,2.914882573931782,-0.6198072856029483,2.0757544876691103,-0.24911339237709276,0.3905268219483568,-2.3446820771526222,4.356948705599093,1,0,0,0,0,1,1,1,0,1,0,0,2.0,3.0
POL-2024835,1,0.21367673975091667,-1.2473823197082188,0.20770300983642187,-1.2967637677276227,1.0591666470525811,-1.563546663821425,0.5159743095406873,-0.11549020954492355,1.8647697809369879,-0.24911339237709276,0.719121043382428,-0.4652563943022919,0.08701425096837817,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
POL-2024836,0,1.028355243119512,1.88557766019657,-1.7144492845118222,-1.1239771231270068,-1.2781108352454835,-0.2511458013997788,-0.16690602864252743,-0.09527863207098426,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.02862571820754565,-0.30567964087060945,0,1,0,0,0,0,1,0,1,0,0,0,2.0,1.0
POL-2024837,1,0.0005661515482569691,-1.2473823197082188,-0.27092056943355924,-0.4328305447245431,0.6851382587149445,-1.0863099865771901,0.5094183870661985,0.1241182556477783,1.9118409553825861,-0.24911339237709276,0.9165959935706888,-0.2872877226083582,-0.07120111039150873,1,0,0,0,0,0,0,0,0,1,0,0,1.0,2.0
POL-2024838,1,1.0489722636257077,-0.19356850828569888,-0.4585410125073918,0.7766759674797685,-1.2781108352454835,1.1805642303329258,-1.3938023770525492,-0.45394111826460953,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.6394967198111584,-0.6324761093868321,1,1,0,0,0,1,1,0,1,1,0,0,2.0,4.0
POL-2024839,0,-1.6600225793220822,1.6634223161669575,1.685692622622123,-1.2967637677276227,1.0591666470525811,0.4647092144665732,-0.4353874529096981,-0.3962742388446977,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.002498749884176739,-0.2848998612372536,1,0,1,0,1,0,1,0,0,1,0,1,3.0,1.0
POL-2024840,0,0.22061712289161609,-0.19356850828569888,1.6349585232195054,0.08552938907730476,-1.2781108352454835,-0.012527462777661112,-2.327038246763622,-1.6122472342713687,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.44608110925577066,-0.5438586143170822,1,1,0,0,0,1,1,0,0,0,0,0,1.0,3.0
POL-2024841,1,-1.525909881573857,-0.19356850828569888,-1.6752021510116837,-1.4695504123282388,-1.2781108352454835,1.061255061021867,-1.8990464562430696,-0.1724569981766237,2.038655585185598,4.6313776103306,4.968514523839111,1.2173276875328354,-0.8360982384014503,0,1,1,0,1,0,1,0,0,0,0,0,3.0,1.0
POL-2024842,0,1.5756248666552684,1.88557766019657,1.6033693669876867,-0.9511904785263909,-1.2781108352454835,0.22609087584445606,-0.7898529033698651,-1.6571117590710973,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.6686452694717688,0.2957270039557622,1,1,0,0,0,0,1,0,1,0,1,0,2.0,2.0
POL-2024843,0,-1.6453252973770711,-0.19356850828569888,-0.9074899298626342,0.43110267827853666,-0.1659443015742895,1.0612550610218674,0.0753336225281363,-0.4466752162502526,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.3979039267531879,0.024657297079070342,1,0,1,0,0,1,1,0,0,1,0,0,3.0,3.0
POL-2024844,0,-0.7947201048095599,-1.2473823197082188,1.7306832390735016,-1.4695504123282388,1.0591666470525811,-0.4897641400218962,0.3361347235022778,1.1343279101963202,1.9168829991489784,-0.24911339237709276,1.0456427802483765,0.5809813779531083,-0.6069239252237659,1,0,0,0,1,0,0,1,0,1,0,1,2.0,1.0
POL-2024845,0,1.6052235594611932,-0.19356850828569888,-1.0778799240827475,-0.26004390012392714,-0.3937528665840391,0.10678170653339773,-0.31533687119242937,0.4324230584920375,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.52551830585239,-0.5817173135675324,1,0,0,0,0,0,1,1,0,1,1,0,2.0,3.0
POL-2024846,0,1.6176754233312718,1.88557766019657,-1.3736692960715957,1.2950359012816164,-0.7892182968537732,0.584018383777632,-1.5898727179835968,0.684664599499962,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.641330521254723,-0.941706510826891,1,0,0,0,0,1,1,0,0,0,0,0,2.0,4.0
POL-2024847,0,-0.3889118199945341,1.88557766019657,-0.7256129697400413,0.2583160336779207,-1.2781108352454835,0.3454000451555149,-2.213572603420234,-0.6842128888435094,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.0597368385986727,-0.7883602313540031,1,1,0,0,1,1,1,1,0,0,1,0,1.0,3.0
POL-2024848,0,1.0330502081852793,-1.2473823197082188,0.7198302396553016,0.6038893228791525,-1.2781108352454835,1.1805642303329258,-2.3952269847624557,0.5996926471804684,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,2.1679757073991803,-1.0369477346551763,1,1,0,0,0,1,0,0,1,0,1,0,2.0,4.0
POL-2024849,1,1.1106191962283927,-0.19356850828569888,0.8988354583022745,-0.26004390012392714,1.0591666470525811,0.10678170653339773,-0.8699309242415193,0.023625642686738307,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.6192164573056758,-0.62373852700611,1,0,0,0,0,0,1,0,0,1,0,0,2.0,3.0
POL-2024850,0,-0.9020919145745014,-1.2473823197082188,0.7686498447408396,-0.6056171893251591,-1.2781108352454835,0.22609087584445606,-1.5875191819012016,-1.377746031486481,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.09201438291450934,-0.34658302644563527,1,1,0,0,0,0,0,0,0,0,0,0,2.0,2.0
POL-2024851,1,0.3451357615924036,1.88557766019657,-1.6139383328651262,-0.6056171893251591,-1.110453969985499,-1.0863099865771901,0.3969812534633289,-1.7412868923315399,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.5188311709230968,1.6401663905919943,0,0,0,0,0,0,1,1,0,0,0,0,1.0,2.0
POL-2024852,0,-1.6728827010239666,-0.19356850828569888,-0.39823444151937437,-0.778403833925775,-1.2781108352454835,1.1805642303329258,0.5523114933317332,-0.0456164207351153,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.4401106917047017,0.06336514429287876,1,1,1,0,0,0,1,0,0,1,1,0,3.0,2.0
POL-2024853,0,-1.5132538887878753,1.88557766019657,0.20100227972664192,-0.08725725552331119,1.0591666470525811,1.0612550610218674,-1.122827722955458,1.3409429282072518,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.7983133313434272,-0.9737113920642914,1,0,1,0,0,0,1,0,0,1,1,0,3.0,3.0
POL-2024854,0,-1.2872831788833312,-1.2473823197082188,0.6068750749475859,-0.26004390012392714,-1.2781108352454835,0.9419458917108091,1.930486368976996,-0.6055652812734504,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.744304836497722,2.1885113697714518,1,1,1,0,0,0,0,1,0,0,0,0,2.0,3.0
POL-2024855,0,0.15407109630726093,1.88557766019657,0.9122369185218338,-0.9511904785263909,1.0591666470525811,-1.0863099865771901,-0.1692012577077969,1.8352835385317194,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.4757548281134907,-0.9040496186648884,1,0,0,0,0,0,1,0,0,0,0,0,1.0,2.0
POL-2024856,1,0.288387922971389,-1.2473823197082188,-0.5379925266662088,-0.26004390012392714,-1.2781108352454835,0.3454000451555149,0.39245670446061753,-0.6356365940949987,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.7522551952194809,0.39136475207280935,1,1,0,0,1,0,0,0,1,0,0,0,1.0,3.0
POL-2024857,0,-0.4523959128403455,1.253289373343058,0.9352108503267929,-0.4328305447245431,1.0591666470525811,-1.0863099865771901,1.7819591332015616,0.723102027449368,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.7379191657804698,0.37452635905809545,1,0,0,0,0,0,1,1,0,1,0,0,1.0,2.0
POL-2024858,0,-1.2188999920558496,-0.19356850828569888,0.41638289039813353,-0.26004390012392714,1.0591666470525811,0.3454000451555154,0.8532459982646292,1.140811273263844,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.2154663158924353,-0.42108794240480873,1,0,1,0,0,0,1,0,1,1,0,0,2.0,3.0
